time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-4.88707836843,-3.48593655506,24.7671016572,6.23470172645,0.0963656613377,0.0,-3.45422417812,-2.08259324239,5.4743646186,-0.0209502829734,-0.0906033589861,0.0,397.44322857964255,397.31290657014097,396.75108212494285,397.29073229351604
3.960000000000003,-5.09611809248,-3.61175843547,25.0929251262,6.23389954998,0.0905868177797,0.0,-3.51351474371,-2.11158899159,5.3869312178,-0.00139537900023,-0.111291302744,0.0,410.9626395748457,409.11530935927595,408.79060337948704,410.52986828536643
4.020000000000002,-5.30887622655,-3.73945888742,25.4160390103,6.23379388353,0.0841384299613,0.0,-3.57798521026,-2.14513192732,5.38366023164,-0.00250284286396,-0.100766046381,0.0,436.9024275981281,437.76884825451043,436.11091141774034,436.01841858111067
4.080000000000001,-5.52522144749,-3.86906396252,25.7366328569,6.23378604915,0.0778768433241,0.0,-3.63321879065,-2.17509316769,5.30330545651,0.0042359047738,-0.11273412897,0.0,410.82104849616354,409.74764752973743,411.0188049736392,411.61573232083276
4.14,-5.74516254397,-4.00069875216,26.0570226107,6.23439812869,0.0712283107492,0.0,-3.69759751508,-2.21270552123,5.37612713926,0.0200486178151,-0.107215451409,0.0,458.34145276379854,458.76945039800694,459.3478876259797,460.6002542012983
4.199999999999998,-5.96861066401,-4.13440801039,26.3782336505,6.23615599651,0.0649657762999,0.0,-3.7503062451,-2.24419716661,5.33127106612,0.0432917237537,-0.0992314907588,0.0,421.7335168407247,422.41253476047075,421.24616604659144,423.25201213313204
4.259999999999997,-6.19524596569,-4.27005521325,26.6983418834,6.23904453535,0.0588276482229,0.0,-3.80379362276,-2.27717590189,5.33912190388,0.0564071484589,-0.109279236337,0.0,439.59808396790993,438.75525385056557,437.44398586001427,438.5364003619948
4.319999999999996,-6.4252976209,-4.4078560307,27.0239994514,6.24255166253,0.0534121125654,0.0,-3.86400710856,-2.31580436479,5.51542938848,0.0622554124187,-0.0670794940519,0.0,487.69971792588245,490.8351067967181,489.2337736302279,489.6711139831946
4.379999999999995,-6.65858326834,-4.5476850277,27.3548314237,6.24597020392,0.0495433136332,0.0,-3.91194668411,-2.34489630044,5.51244628181,0.0434853586798,-0.0597330703198,0.0,436.1002735367246,436.710448012313,437.18755588314514,435.62272404782
4.439999999999993,-6.89465464046,-4.68917802116,27.6845848251,6.24855581232,0.0455597267297,0.0,-3.95690350274,-2.37136910497,5.47960905394,0.0422981882654,-0.0850426196434,0.0,427.54693486060467,425.3808857365898,426.38069300200436,426.28034970795187
4.499999999999992,-7.13342143666,-4.83226079938,28.0134494041,6.250873875,0.0405310269064,0.0,-4.00165984463,-2.39788223966,5.4826724247,0.0300608272533,-0.0814583707818,0.0,437.0879673874621,437.38076405434265,438.1503493906722,437.1323272419407
4.559999999999991,-7.37479791801,-4.97689474192,28.3422732093,6.25313961586,0.0352211848492,0.0,-4.04390039898,-2.42310820627,5.47828334769,0.0498867490732,-0.108785410927,0.0,434.903173096179,432.6006259496949,434.9620530465999,436.62025394851423
4.6199999999999894,-7.61862955789,-5.12300227769,28.6707332698,6.25695040239,0.0286436926445,0.0,-4.08338328574,-2.44688899097,5.47062438746,0.0821057160262,-0.111357397906,0.0,432.66581124242157,432.43819890774444,432.694579262664,435.40181718716264
4.679999999999988,-7.86486672787,-5.27059000177,29.0033748082,6.26127982479,0.0214320084364,0.0,-4.12388609858,-2.4722034339,5.61693600094,0.0266385920011,-0.150820949569,0.0,481.7435597020317,478.73680111306084,482.0198287677046,477.81192791692143
4.739999999999987,-8.1133218498,-5.41954793695,29.3413263605,6.26357325881,0.0124701151912,0.0,-4.15726268642,-2.49290801632,5.64820736323,0.0547873527755,-0.146604402026,0.0,445.0011280079245,445.32528766602036,446.12799249724515,448.4215351066324
4.799999999999986,-8.36361268518,-5.56965747834,29.6785579214,6.2672005353,0.00340479640258,0.0,-4.18519677101,-2.51051529702,5.59338525939,0.0698851458988,-0.162026061502,0.0,419.09229848139944,417.7261218427091,417.05225823010966,418.3719381080229
4.859999999999984,-8.61546023263,-5.7207861373,30.0135331792,6.27175338973,6.2767338408,0.0,-4.20903146752,-2.52678311067,5.57285606223,0.0857649247595,-0.169181085165,0.0,428.66474334256566,428.02925728227797,427.3828226243561,428.73910381175875
4.919999999999983,-8.86856273618,-5.87286212205,30.3513796948,6.27688997584,6.26752121266,0.0,-4.22684809246,-2.54192053321,5.68842871268,0.0852978453151,-0.133130767601,0.0,468.50086356869065,471.27398411858485,469.84268979944676,469.81206595696983
4.979999999999982,-9.12262289312,-6.02572969106,30.6930861995,6.28238447398,6.25942300763,0.0,-4.24120794451,-2.55323308093,5.70198826258,0.101840760786,-0.138924120981,0.0,439.6590352586843,439.1616146764177,437.8480132414401,439.2294477988632
5.0399999999999805,-9.37733435598,-6.17918167979,31.0389350856,0.00499734042602,6.2512867646,0.0,-4.24841557801,-2.56124633275,5.82597073528,0.0834037168695,-0.129682493122,0.0,471.7366776268152,472.43401784515004,473.67775225149245,472.26478130906474
